id,year,decade,rank,title,artist,title_norm,artist_norm,source,url,word_count
2360,1998,1990,71,How Deep Is Your Love,Dru Hill featuring Redman,how deep is your love,dru hill,genius,https://genius.com/Dru-hill-how-deep-is-your-love-feat-redman-lyrics,234.0
2361,1998,1990,72,Friend of Mine,Kelly Price,friend of mine,kelly price,genius,https://genius.com/Kelly-price-friend-of-mine-lyrics,495.0
2362,1998,1990,73,Turn It Up (Remix)/Fire It Up,Busta Rhymes,turn it up remixfire it up,busta rhymes,genius,https://genius.com/Busta-rhymes-turn-it-up-remix-fire-it-up-lyrics,753.0
2363,1998,1990,74,I'll Be,Edwin McCain,ill be,edwin mccain,genius,https://genius.com/Edwin-mccain-ill-be-lyrics,255.0
2364,1998,1990,75,Ray of Light,Madonna,ray of light,madonna,genius,https://genius.com/Madonna-ray-of-light-lyrics,225.0
2365,1998,1990,76,All for You,Sister Hazel,all for you,sister hazel,genius,https://genius.com/Sister-hazel-all-for-you-lyrics,272.0
2366,1998,1990,77,Touch It,Monifah,touch it,monifah,genius,https://genius.com/Monifah-touch-it-lyrics,638.0
2367,1998,1990,78,"Money, Power & Respect",The Lox featuring DMX and Lil' Kim,money power respect,the lox,genius,https://genius.com/The-lox-money-power-and-respect-lyrics,998.0
2368,1998,1990,79,Bitter Sweet Symphony,The Verve,bitter sweet symphony,the verve,genius,https://genius.com/The-verve-bitter-sweet-symphony-lyrics,453.0
2369,1998,1990,80,Dangerous,Busta Rhymes,dangerous,busta rhymes,genius,https://genius.com/Busta-rhymes-dangerous-lyrics,758.0
2370,1998,1990,81,Spice Up Your Life,Spice Girls,spice up your life,spice girls,genius,https://genius.com/Spice-girls-spice-up-your-life-lyrics,427.0
2371,1998,1990,82,Because of You,98 Degrees,because of you,98 degrees,genius,https://genius.com/98-because-of-you-lyrics,200.0
2372,1998,1990,83,The Mummers' Dance,Loreena McKennitt,the mummers dance,loreena mckennitt,genius,https://genius.com/Loreena-mckennitt-the-mummers-dance-lyrics,244.0
2373,1998,1990,84,All Cried Out,Allure featuring 112,all cried out,allure,genius,https://genius.com/Allure-all-cried-out-lyrics,332.0
2374,1998,1990,85,Still Not a Player,Big Punisher featuring Joe,still not a player,big punisher,genius,https://genius.com/Big-pun-still-not-a-player-lyrics,616.0
2375,1998,1990,86,The One I Gave My Heart To,Aaliyah,the one i gave my heart to,aaliyah,genius,https://genius.com/Aaliyah-the-one-i-gave-my-heart-to-lyrics,396.0
2376,1998,1990,87,"Foolish Games"" / ""You Were Meant for Me",Jewel,foolish games you were meant for me,jewel,genius,https://genius.com/Jewel-foolish-games-lyrics,253.0
2377,1998,1990,88,Love You Down,INOJ,love you down,inoj,genius,https://genius.com/Inoj-love-you-down-lyrics,263.0
2378,1998,1990,89,Do for Love,2Pac featuring Eric Williams,do for love,2pac,genius,https://genius.com/2pac-do-for-love-lyrics,731.0
2379,1998,1990,90,Raise the Roof,Luke featuring No Good But So Good,raise the roof,luke,genius,https://genius.com/Luke-raise-the-roof-lyrics,442.0
2380,1998,1990,91,Heaven,Nu Flavor,heaven,nu flavor,genius,https://genius.com/Nu-flavor-heaven-lyrics,378.0
2381,1998,1990,92,The Party Continues,JD featuring Da Brat,the party continues,jd,genius,https://genius.com/Jermaine-dupri-the-party-continues-lyrics,656.0
2382,1998,1990,93,Sock It 2 Me,Missy Elliott featuring Da Brat,sock it 2 me,missy elliott,genius,https://genius.com/Missy-elliott-sock-it-2-me-lyrics,639.0
2383,1998,1990,94,Butta Love,Next,butta love,next,genius,https://genius.com/Next-butta-love-lyrics,559.0
2384,1998,1990,95,A Rose Is Still a Rose,Aretha Franklin,a rose is still a rose,aretha franklin,genius,https://genius.com/Aretha-franklin-a-rose-is-still-a-rose-lyrics,469.0
2385,1998,1990,96,4 Seasons of Loneliness,Boyz II Men,4 seasons of loneliness,boyz ii men,genius,https://genius.com/Boyz-ii-men-4-seasons-of-loneliness-lyrics,502.0
2386,1998,1990,97,Father,LL Cool J,father,ll cool j,genius,https://genius.com/Ll-cool-j-father-lyrics,642.0
2387,1998,1990,98,Thinkin' Bout It,Gerald Levert,thinkin bout it,gerald levert,genius,https://genius.com/Gerald-levert-thinkin-bout-it-lyrics,774.0
2388,1998,1990,99,Nobody's Supposed to Be Here,Deborah Cox,nobodys supposed to be here,deborah cox,genius,https://genius.com/Deborah-cox-nobodys-supposed-to-be-here-lyrics,431.0
2389,1998,1990,100,Westside,TQ,westside,tq,genius,https://genius.com/Tq-westside-lyrics,878.0
2390,1999,1990,1,Believe,Cher,believe,cher,genius,https://genius.com/Cher-believe-lyrics,343.0
2391,1999,1990,2,No Scrubs,TLC,no scrubs,tlc,genius,https://genius.com/Tlc-no-scrubs-lyrics,583.0
2392,1999,1990,3,Angel of Mine,Monica,angel of mine,monica,genius,https://genius.com/Monica-angel-of-mine-lyrics,342.0
2393,1999,1990,4,Heartbreak Hotel,Whitney Houston featuring Faith Evans and Kelly Price,heartbreak hotel,whitney houston,genius,https://genius.com/Whitney-houston-heartbreak-hotel-lyrics,683.0
2394,1999,1990,5,...Baby One More Time,Britney Spears,baby one more time,britney spears,genius,https://genius.com/Britney-spears-baby-one-more-time-lyrics,319.0
2395,1999,1990,6,Kiss Me,Sixpence None the Richer,kiss me,sixpence none the richer,genius,https://genius.com/Sixpence-none-the-richer-kiss-me-lyrics,165.0
2396,1999,1990,7,Genie in a Bottle,Christina Aguilera,genie in a bottle,christina aguilera,genius,https://genius.com/Christina-aguilera-genie-in-a-bottle-lyrics,530.0
2397,1999,1990,8,Every Morning,Sugar Ray,every morning,sugar ray,genius,https://genius.com/Sugar-ray-every-morning-lyrics,375.0
2398,1999,1990,9,Nobody's Supposed to Be Here,Deborah Cox,nobodys supposed to be here,deborah cox,genius,https://genius.com/Deborah-cox-nobodys-supposed-to-be-here-lyrics,431.0
2399,1999,1990,10,Livin' la Vida Loca,Ricky Martin,livin la vida loca,ricky martin,genius,https://genius.com/Ricky-martin-livin-la-vida-loca-lyrics,402.0
2400,1999,1990,11,Where My Girls At?,702,where my girls at,702,genius,https://genius.com/702-where-my-girls-at-lyrics,435.0
2401,1999,1990,12,If You Had My Love,Jennifer Lopez,if you had my love,jennifer lopez,genius,https://genius.com/Jennifer-lopez-if-you-had-my-love-lyrics,613.0
2402,1999,1990,13,Slide,Goo Goo Dolls,slide,goo goo dolls,genius,https://genius.com/The-goo-goo-dolls-slide-lyrics,311.0
2403,1999,1990,14,Have You Ever?,Brandy,have you ever,brandy,genius,https://genius.com/Brandy-have-you-ever-lyrics,485.0
2404,1999,1990,15,I Want It That Way,Backstreet Boys,i want it that way,backstreet boys,genius,https://genius.com/Backstreet-boys-i-want-it-that-way-lyrics,272.0
2405,1999,1990,16,I'm Your Angel,R. Kelly and Celine Dion,im your angel,r kelly and celine dion,genius,https://genius.com/R-kelly-and-celine-dion-im-your-angel-lyrics,456.0
2406,1999,1990,17,All Star,Smash Mouth,all star,smash mouth,genius,https://genius.com/Smash-mouth-all-star-lyrics,450.0
2407,1999,1990,18,Angel,Sarah McLachlan,angel,sarah mclachlan,genius,https://genius.com/Sarah-mclachlan-angel-lyrics,228.0
2408,1999,1990,19,Smooth,Santana featuring Rob Thomas,smooth,santana,genius,https://genius.com/Santana-smooth-lyrics,361.0
2409,1999,1990,20,Unpretty,TLC,unpretty,tlc,genius,https://genius.com/Tlc-unpretty-lyrics,470.0
2410,1999,1990,21,"Bills, Bills, Bills",Destiny's Child,bills bills bills,destinys child,genius,https://genius.com/Destinys-child-bills-bills-bills-lyrics,718.0
2411,1999,1990,22,Save Tonight,Eagle-Eye Cherry,save tonight,eagleeye cherry,genius,https://genius.com/Eagle-eye-cherry-save-tonight-lyrics,282.0
2412,1999,1990,23,Last Kiss,Pearl Jam,last kiss,pearl jam,genius,https://genius.com/Pearl-jam-last-kiss-lyrics,262.0
2413,1999,1990,24,Fortunate,Maxwell,fortunate,maxwell,genius,https://genius.com/Maxwell-fortunate-lyrics,224.0
2414,1999,1990,25,All I Have to Give,Backstreet Boys,all i have to give,backstreet boys,genius,https://genius.com/Backstreet-boys-all-i-have-to-give-lyrics,466.0
2415,1999,1990,26,Bailamos,Enrique Iglesias,bailamos,enrique iglesias,genius,https://genius.com/Enrique-iglesias-bailamos-lyrics,237.0
2416,1999,1990,27,What's It Gonna Be?!,Busta Rhymes featuring Janet,whats it gonna be,busta rhymes,genius,https://genius.com/Busta-rhymes-whats-it-gonna-be-lyrics,1387.0
2417,1999,1990,28,What It's Like,Everlast,what its like,everlast,genius,https://genius.com/Everlast-what-its-like-lyrics,532.0
2418,1999,1990,29,Fly Away,Lenny Kravitz,fly away,lenny kravitz,genius,https://genius.com/Lenny-kravitz-fly-away-lyrics,247.0
2419,1999,1990,30,Someday,Sugar Ray,someday,sugar ray,genius,https://genius.com/Sugar-ray-someday-lyrics,358.0
2420,1999,1990,31,Lately,Divine,lately,divine,genius,https://genius.com/Divine-girl-group-lately-lyrics,370.0
2421,1999,1990,32,That Don't Impress Me Much,Shania Twain,that dont impress me much,shania twain,genius,https://genius.com/Shania-twain-that-dont-impress-me-much-lyrics,374.0
2422,1999,1990,33,Wild Wild West,Will Smith featuring Dru Hill and Kool Moe Dee,wild wild west,will smith,genius,https://genius.com/Will-smith-wild-wild-west-lyrics,900.0
2423,1999,1990,34,Scar Tissue,Red Hot Chili Peppers,scar tissue,red hot chili peppers,genius,https://genius.com/Red-hot-chili-peppers-scar-tissue-lyrics,279.0
2424,1999,1990,35,Heartbreaker,Mariah Carey featuring Jay-Z,heartbreaker,mariah carey,genius,https://genius.com/Mariah-carey-heartbreaker-lyrics,824.0
2425,1999,1990,36,I Still Believe,Mariah Carey,i still believe,mariah carey,genius,https://genius.com/Mariah-carey-i-still-believe-lyrics,262.0
2426,1999,1990,37,The Hardest Thing,98 Degrees,the hardest thing,98 degrees,genius,https://genius.com/98-the-hardest-thing-lyrics,422.0
2427,1999,1990,38,Summer Girls,LFO,summer girls,lfo,genius,https://genius.com/Lfo-summer-girls-lyrics,769.0
2428,1999,1990,39,Can I Get A...,Jay-Z featuring Amil and Ja Rule,can i get a,jayz,genius,https://genius.com/Jay-z-can-i-get-a-lyrics,1016.0
2429,1999,1990,40,Jumper,Third Eye Blind,jumper,third eye blind,genius,https://genius.com/Third-eye-blind-jumper-lyrics,326.0
2430,1999,1990,41,Doo Wop (That Thing),Lauryn Hill,doo wop that thing,lauryn hill,genius,https://genius.com/Lauryn-hill-doo-wop-that-thing-lyrics,940.0
2431,1999,1990,42,Mambo No. 5,Lou Bega,mambo no 5,lou bega,genius,https://genius.com/Lou-bega-mambo-no-5-a-little-bit-of-lyrics,405.0
2432,1999,1990,43,Sweet Lady,Tyrese,sweet lady,tyrese,genius,https://genius.com/Tyrese-sweet-lady-lyrics,570.0
2433,1999,1990,44,It's Not Right but It's Okay,Whitney Houston,its not right but its okay,whitney houston,genius,https://genius.com/Whitney-houston-its-not-right-but-its-okay-lyrics,682.0
2434,1999,1990,45,(God Must Have Spent) A Little More Time on You,NSYNC,god must have spent a little more time on you,nsync,genius,https://genius.com/Nsync-god-must-have-spent-a-little-more-time-on-you-lyrics,391.0
2435,1999,1990,46,Lullaby,Shawn Mullins,lullaby,shawn mullins,genius,https://genius.com/Shawn-mullins-lullaby-lyrics,252.0
2436,1999,1990,47,Anywhere,112 featuring Lil Zane,anywhere,112,genius,https://genius.com/112-anywhere-lyrics,706.0
2437,1999,1990,48,Tell Me It's Real,K-Ci & JoJo,tell me its real,kci jojo,genius,https://genius.com/K-ci-and-jojo-tell-me-its-real-lyrics,365.0
2438,1999,1990,49,Back 2 Good,Matchbox 20,back 2 good,matchbox 20,genius,https://genius.com/Matchbox-twenty-back-2-good-lyrics,359.0
2439,1999,1990,50,808,Blaque,808,blaque,genius,https://genius.com/Blaque-808-lyrics,881.0
2440,1999,1990,51,She's So High,Tal Bachman,shes so high,tal bachman,genius,https://genius.com/Tal-bachman-shes-so-high-lyrics,190.0
2441,1999,1990,52,She's All I Ever Had,Ricky Martin,shes all i ever had,ricky martin,genius,https://genius.com/Ricky-martin-shes-all-i-ever-had-lyrics,297.0
2442,1999,1990,53,Miami,Will Smith,miami,will smith,genius,https://genius.com/Will-smith-miami-lyrics,650.0
2443,1999,1990,54,Hands,Jewel,hands,jewel,genius,https://genius.com/Jewel-hands-lyrics,291.0
2444,1999,1990,55,Who Dat,JT Money featuring Solé,who dat,jt money,genius,https://genius.com/Jt-money-who-dat-lyrics,826.0
2445,1999,1990,56,Please Remember Me,Tim McGraw,please remember me,tim mcgraw,genius,https://genius.com/Tim-mcgraw-please-remember-me-lyrics,186.0
2446,1999,1990,57,From This Moment On,Shania Twain,from this moment on,shania twain,genius,https://genius.com/Shania-twain-from-this-moment-on-lyrics,231.0
2447,1999,1990,58,Love Like This,Faith Evans,love like this,faith evans,genius,https://genius.com/Faith-evans-love-like-this-lyrics,439.0
2448,1999,1990,59,You,Jesse Powell,you,jesse powell,genius,https://genius.com/Jesse-powell-you-lyrics,409.0
2449,1999,1990,60,Trippin',Total featuring Missy Elliott,trippin,total,genius,https://genius.com/Total-trippin-lyrics,476.0
2450,1999,1990,61,If You,Silk,if you,silk,genius,https://genius.com/Silk-if-you-lyrics,510.0
2451,1999,1990,62,Ex-Factor,Lauryn Hill,exfactor,lauryn hill,genius,https://genius.com/Lauryn-hill-ex-factor-lyrics,636.0
2452,1999,1990,63,Give It to You,Jordan Knight,give it to you,jordan knight,genius,https://genius.com/Jordan-knight-give-it-to-you-lyrics,523.0
2453,1999,1990,64,Black Balloon,Goo Goo Dolls,black balloon,goo goo dolls,genius,https://genius.com/The-goo-goo-dolls-black-balloon-lyrics,219.0
2454,1999,1990,65,Spend My Life with You,Eric Benét featuring Tamia,spend my life with you,eric benet,genius,https://genius.com/Eric-benet-spend-my-life-with-you-lyrics,463.0
2455,1999,1990,66,These Are the Times,Dru Hill,these are the times,dru hill,genius,https://genius.com/Dru-hill-these-are-the-times-lyrics,473.0
2456,1999,1990,67,I Don't Want to Miss a Thing,Mark Chesnutt,i dont want to miss a thing,mark chesnutt,genius,https://genius.com/Mark-chesnutt-i-dont-want-to-miss-a-thing-lyrics,331.0
2457,1999,1990,68,I Do (Cherish You),98 Degrees,i do cherish you,98 degrees,genius,https://genius.com/98-i-do-cherish-you-lyrics,296.0
2458,1999,1990,70,I Will Remember You,Sarah McLachlan,i will remember you,sarah mclachlan,genius,https://genius.com/Sarah-mclachlan-i-will-remember-you-lyrics,294.0
2459,1999,1990,71,Chanté's Got a Man,Chanté Moore,chantes got a man,chante moore,genius,https://genius.com/Chante-moore-chantes-got-a-man-lyrics,557.0
2460,1999,1990,72,Happily Ever After,Case,happily ever a,case,genius,https://genius.com/Case-happily-ever-after-lyrics,401.0
2461,1999,1990,73,My Love Is Your Love,Whitney Houston,my love is your love,whitney houston,genius,https://genius.com/Whitney-houston-my-love-is-your-love-lyrics,586.0
2462,1999,1990,74,All Night Long,Faith Evans featuring Puff Daddy,all night long,faith evans,genius,https://genius.com/Faith-evans-all-night-long-lyrics,570.0
2463,1999,1990,75,Back That Thang Up,Juvenile featuring Mannie Fresh and Lil Wayne,back that thang up,juvenile,genius,https://genius.com/Juvenile-back-that-thang-up-lyrics,809.0
2464,1999,1990,76,Almost Doesn't Count,Brandy,almost doesnt count,brandy,genius,https://genius.com/Brandy-almost-doesnt-count-lyrics,309.0
2465,1999,1990,77,Man! I Feel Like a Woman!,Shania Twain,man i feel like a woman,shania twain,genius,https://genius.com/Shania-twain-man-i-feel-like-a-woman-lyrics,339.0
2466,1999,1990,78,Steal My Sunshine,Len,steal my sunshine,len,genius,https://genius.com/Len-can-steal-my-sunshine-lyrics,410.0
2467,1999,1990,79,I Need to Know,Marc Anthony,i need to know,marc anthony,genius,https://genius.com/Marc-anthony-i-need-to-know-lyrics,357.0
2468,1999,1990,80,So Anxious,Ginuwine,so anxious,ginuwine,genius,https://genius.com/Ginuwine-so-anxious-lyrics,458.0
2469,1999,1990,81,Faded Pictures,Case featuring Joe,faded pictures,case,genius,https://genius.com/Case-and-joe-faded-pictures-lyrics,411.0
2470,1999,1990,82,Back at One,Brian McKnight,back at one,brian mcknight,genius,https://genius.com/Brian-mcknight-back-at-one-lyrics,310.0
2471,1999,1990,83,When a Woman's Fed Up,R. Kelly,when a womans fed up,r kelly,genius,https://genius.com/R-kelly-when-a-womans-fed-up-lyrics,492.0
2472,1999,1990,84,How Forever Feels,Kenny Chesney,how forever feels,kenny chesney,genius,https://genius.com/Kenny-chesney-how-forever-feels-lyrics,200.0
2473,1999,1990,85,Amazed,Lonestar,amazed,lonestar,genius,https://genius.com/Lonestar-amazed-lyrics,224.0
2474,1999,1990,86,Sometimes,Britney Spears,sometimes,britney spears,genius,https://genius.com/Britney-spears-sometimes-lyrics,373.0
2476,1999,1990,88,Out of My Head,Fastball,out of my head,fastball,genius,https://genius.com/Fastball-out-of-my-head-lyrics,243.0
2477,1999,1990,89,Hard Knock Life (Ghetto Anthem),Jay-Z,hard knock life ghetto anthem,jayz,genius,https://genius.com/Jay-z-hard-knock-life-ghetto-anthem-lyrics,621.0
2478,1999,1990,90,Jamboree,Naughty by Nature featuring Zhané,jamboree,naughty by nature,genius,https://genius.com/Naughty-by-nature-jamboree-lyrics,534.0
2479,1999,1990,91,Take Me There,"Blackstreet featuring Mýa, Mase and Blinky Blink",take me there,blackstreet,genius,https://genius.com/Blackstreet-and-mya-take-me-there-lyrics,675.0
2480,1999,1990,92,Stay the Same,Joey McIntyre,stay the same,joey mcintyre,genius,https://genius.com/Joey-mcintyre-stay-the-same-lyrics,254.0
2482,1999,1990,94,Iris,Goo Goo Dolls,iris,goo goo dolls,genius,https://genius.com/The-goo-goo-dolls-iris-lyrics,244.0
2483,1999,1990,95,Satisfy You,Puff Daddy featuring R. Kelly,satisfy you,puff daddy,genius,https://genius.com/Diddy-satisfy-you-lyrics,776.0
2484,1999,1990,96,Better Days (And the Bottom Drops Out),Citizen King,better days and the bottom drops out,citizen king,genius,https://genius.com/Citizen-king-better-days-and-the-bottom-drops-out-lyrics,435.0
2485,1999,1990,97,Music of My Heart,NSYNC and Gloria Estefan,music of my heart,nsync and gloria estefan,genius,https://genius.com/Gloria-estefan-and-nsync-music-of-my-heart-lyrics,433.0
2486,1999,1990,98,Write This Down,George Strait,write this down,george strait,genius,https://genius.com/George-strait-write-this-down-lyrics,198.0
2487,1999,1990,99,When You Believe,Whitney Houston and Mariah Carey,when you believe,whitney houston and mariah carey,genius,https://genius.com/Mariah-carey-and-whitney-houston-when-you-believe-lyrics,288.0
2488,1999,1990,100,(God Must Have Spent) A Little More Time on You,Alabama and NSYNC,god must have spent a little more time on you,alabama and nsync,genius,https://genius.com/Alabama-god-must-have-spent-a-little-more-time-on-you-lyrics,331.0
